"quadrant","make","type","subtype","euro_status","count_vehicles"
1,"MERCEDES","HCVs","Rigids 3 Axle","E5","10"
1,"MERCEDES","HCVs","Rigids 3 Axle","E6","14"
1,"MERCEDES","HCVs","Rigids 4 Axle","E3","6"
1,"MERCEDES","HCVs","Rigids 4 Axle","E6","2"
1,"MERCEDES","LCVs","Car-Derived/Integral <2000 Kgs","E5","6"
1,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E0","2"
1,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E1","4"
1,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E3","100"
1,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E4","88"
1,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E5","324"
1,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E6","90"
1,"MERCEDES","LCVs","Medium Vans 2001-2600 Kgs","E2","2"
1,"MERCEDES","LCVs","Medium Vans 2001-2600 Kgs","E3","2"
1,"MERCEDES","LCVs","Medium Vans 2001-2600 Kgs","E5","40"
1,"MERCEDES","PSVs","Fare Stage Buses","E6","2"
1,"MERCEDES","PSVs","Light & Heavy Coaches","E5","2"
1,"MERCEDES","PSVs","Light & Heavy Coaches","E6","2"
1,"MERCEDES","PSVs","Light & Heavy Coaches","","2"
1,"MERCEDES","","","","40"
1,"MERCEDES-BENZ","","","","20"
1,"MG","CARS","exc. Off-Road","E3","36"
1,"MG","CARS","exc. Off-Road","E4","6"
1,"MG","CARS","exc. Off-Road","E5","8"
1,"MG","CARS","exc. Off-Road","E6","2"
1,"MG","CARS","exc. Off-Road","","34"
1,"MG","","","","2"
1,"MINI","CARS","exc. Off-Road","E3","188"
1,"MINI","CARS","exc. Off-Road","E4","506"
1,"MINI","CARS","exc. Off-Road","E5","644"
1,"MINI","CARS","exc. Off-Road","E6","590"
1,"MINI","CARS","exc. Off-Road","","134"
1,"MINI","LCVs","Car-Derived/Integral <2000 Kgs","E5","4"
1,"MINI","","","","12"
1,"MITSUBISHI","CARS","exc. Off-Road","E2","18"
1,"MITSUBISHI","CARS","exc. Off-Road","E3","26"
1,"MITSUBISHI","CARS","exc. Off-Road","E4","120"
1,"MITSUBISHI","CARS","exc. Off-Road","E5","58"
1,"MITSUBISHI","CARS","exc. Off-Road","E6","8"
1,"MITSUBISHI","CARS","exc. Off-Road","","54"
1,"MITSUBISHI","CARS","Off-Road","E0","10"
1,"MITSUBISHI","CARS","Off-Road","E1","2"
1,"MITSUBISHI","CARS","Off-Road","E3","2"
1,"MITSUBISHI","CARS","Off-Road","E4","16"
1,"MITSUBISHI","CARS","Off-Road","E5","78"
1,"MITSUBISHI","CARS","Off-Road","E6","46"
1,"MITSUBISHI","CARS","Off-Road","","80"
1,"MITSUBISHI","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","2"
1,"MITSUBISHI","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","16"
1,"MITSUBISHI","LCVs","4x4 Utilities","E2","2"
1,"MITSUBISHI","LCVs","4x4 Utilities","E3","2"
1,"MITSUBISHI","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E2","6"
1,"MITSUBISHI","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E3","28"
1,"MITSUBISHI","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E4","32"
1,"MITSUBISHI","LCVs","Heavy Vans 2601-3500 Kgs","E3","2"
1,"MITSUBISHI","LCVs","Heavy Vans 2601-3500 Kgs","E4","28"
1,"MITSUBISHI","LCVs","Heavy Vans 2601-3500 Kgs","E5","48"
1,"MITSUBISHI","LCVs","Heavy Vans 2601-3500 Kgs","E6","12"
1,"MITSUBISHI","LCVs","Medium Vans 2001-2600 Kgs","E5","2"
1,"MITSUBISHI","","","","4"
1,"MITSUBISHI FUSO","LCVs","Heavy Vans 2601-3500 Kgs","E4","2"
1,"MORGAN","CARS","exc. Off-Road","E0","2"
1,"NEW HOLLAND","SPVs","Agricultural & Specialist","","2"
1,"NISSAN","CARS","exc. Off-Road","E0","2"
1,"NISSAN","CARS","exc. Off-Road","E1","12"
1,"NISSAN","CARS","exc. Off-Road","E2","50"
1,"NISSAN","CARS","exc. Off-Road","E3","574"
1,"NISSAN","CARS","exc. Off-Road","E4","610"
1,"NISSAN","CARS","exc. Off-Road","E5","880"
1,"NISSAN","CARS","exc. Off-Road","E6","456"
1,"NISSAN","CARS","exc. Off-Road","","88"
1,"NISSAN","CARS","Off-Road","E4","72"
1,"NISSAN","CARS","Off-Road","E5","46"
1,"NISSAN","CARS","Off-Road","E6","66"
1,"NISSAN","CARS","Off-Road","","68"
1,"NISSAN","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","2"
1,"NISSAN","LCVs","Car-Derived/Integral <2000 Kgs","E3","12"
1,"NISSAN","LCVs","Car-Derived/Integral <2000 Kgs","E4","28"
1,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E3","44"
1,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E4","76"
1,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E5","64"
1,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E6","14"
1,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","E2","10"
1,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","E5","40"
1,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","E6","4"
1,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","","6"
1,"NISSAN","","","","72"
1,"OPEL","CARS","exc. Off-Road","E3","2"
1,"OPEL","","","","4"
1,"OPTARE","PSVs","Fare Stage Buses","E4","6"
1,"OPTARE","PSVs","Fare Stage Buses","E5","10"
1,"OPTARE","PSVs","Fare Stage Buses","","34"
1,"OTHER ITALY","LCVs","Heavy Vans 2601-3500 Kgs","E0","2"
1,"OTHER UK","CARS","exc. Off-Road","E6","2"
1,"PERODUA","CARS","exc. Off-Road","E3","4"
1,"PERODUA","CARS","exc. Off-Road","E4","4"
1,"PEUGEOT","CARS","exc. Off-Road","E0","6"
1,"PEUGEOT","CARS","exc. Off-Road","E1","16"
1,"PEUGEOT","CARS","exc. Off-Road","E2","148"
1,"PEUGEOT","CARS","exc. Off-Road","E3","782"
1,"PEUGEOT","CARS","exc. Off-Road","E4","906"
1,"PEUGEOT","CARS","exc. Off-Road","E5","694"
1,"PEUGEOT","CARS","exc. Off-Road","E6","294"
1,"PEUGEOT","CARS","exc. Off-Road","","182"
1,"PEUGEOT","CARS","Off-Road","E4","6"
1,"PEUGEOT","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","8"
1,"PEUGEOT","HCVs","Rigids 2 Axle 3501-7400 Kgs","E6","2"
1,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E2","8"
1,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E3","32"
1,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E4","34"
1,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E5","12"
1,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E1","4"
1,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E2","4"
1,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E3","10"
1,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E4","64"
1,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E5","54"
1,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E6","20"
1,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","","6"
1,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E2","6"
1,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E3","40"
1,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E4","42"
1,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E5","86"
1,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E6","26"
1,"PEUGEOT","","","","14"
1,"PIAGGIO","2/3 Wheelers","3 Wheelers","","2"
1,"PIAGGIO","2/3 Wheelers","Mopeds","","2"
1,"PIAGGIO","2/3 Wheelers","Motorcycles & Scooters","","8"
1,"PORSCHE","CARS","exc. Off-Road","E0","4"
1,"PORSCHE","CARS","exc. Off-Road","E1","2"
1,"PORSCHE","CARS","exc. Off-Road","E2","4"
1,"PORSCHE","CARS","exc. Off-Road","E3","6"
1,"PORSCHE","CARS","exc. Off-Road","E4","20"
1,"PORSCHE","CARS","exc. Off-Road","E5","30"
1,"PORSCHE","CARS","exc. Off-Road","E6","4"
1,"PORSCHE","CARS","exc. Off-Road","","10"
1,"PORSCHE","CARS","Off-Road","E5","20"
1,"PORSCHE","CARS","Off-Road","E6","32"
1,"PORSCHE","CARS","Off-Road","","8"
1,"PROTON","CARS","exc. Off-Road","E3","2"
1,"RELIANT","CARS","exc. Off-Road","","2"
1,"RENAULT","CARS","exc. Off-Road","6","18"
1,"RENAULT","CARS","exc. Off-Road","E1","12"
1,"RENAULT","CARS","exc. Off-Road","E2","46"
1,"RENAULT","CARS","exc. Off-Road","E3","598"
1,"RENAULT","CARS","exc. Off-Road","E4","934"
1,"RENAULT","CARS","exc. Off-Road","E5","404"
1,"RENAULT","CARS","exc. Off-Road","E6","202"
1,"RENAULT","CARS","exc. Off-Road","","124"
1,"RENAULT","CARS","Off-Road","E4","4"
1,"RENAULT","HCVs","Rigids 2 Axle 3501-7400 Kgs","E3","2"
1,"RENAULT","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","2"
1,"RENAULT","LCVs","Car-Derived/Integral <2000 Kgs","E3","24"
1,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E2","2"
1,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E3","90"
1,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E4","112"
1,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E5","114"
1,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E6","46"
1,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E0","2"
1,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E1","2"
1,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E4","14"
1,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E5","38"
1,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E6","8"
1,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","","4"
1,"RENAULT","","","","26"
1,"RENAULT TRUCKS","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E5","6"
1,"RENAULT TRUCKS","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","6"
1,"RENAULT TRUCKS","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","30"
1,"RENAULT TRUCKS","HCVs","Rigids 2 Axle >15000 Kgs","E2","2"
1,"RENAULT TRUCKS","HCVs","Rigids 2 Axle >15000 Kgs","E3","2"
1,"RENAULT TRUCKS","HCVs","Rigids 2 Axle >15000 Kgs","E5","4"
1,"RENAULT TRUCKS","HCVs","Rigids 2 Axle >15000 Kgs","E6","4"
1,"RENAULT TRUCKS","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","6"
1,"RENAULT TRUCKS","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","2"
1,"RENAULT TRUCKS","HCVs","Rigids 2 Axle 7501-12000 Kgs","E4","4"
1,"RENAULT TRUCKS","HCVs","Rigids 2 Axle 7501-12000 Kgs","E6","2"
1,"RENAULT TRUCKS","HCVs","Rigids 3 Axle","E4","4"
1,"RENAULT TRUCKS","HCVs","Rigids 3 Axle","E5","2"
1,"RENAULT TRUCKS","HCVs","Rigids 3 Axle","E6","6"
1,"RENAULT TRUCKS","HCVs","Rigids 4 Axle","E3","2"
1,"RENAULT TRUCKS","HCVs","Rigids 4 Axle","E4","4"
1,"RENAULT TRUCKS","HCVs","Rigids 4 Axle","E5","2"
1,"RENAULT TRUCKS","HCVs","Rigids 4 Axle","E6","2"
1,"RENAULT TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E3","2"
1,"RENAULT TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E4","2"
1,"RENAULT TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E5","10"
1,"RENAULT TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E6","2"
1,"RENAULT TRUCKS","","","","6"
1,"ROVER","CARS","exc. Off-Road","E0","6"
1,"ROVER","CARS","exc. Off-Road","E1","6"
1,"ROVER","CARS","exc. Off-Road","E2","16"
1,"ROVER","CARS","exc. Off-Road","E3","58"
1,"ROVER","CARS","exc. Off-Road","","106"
1,"ROVER","CARS","Off-Road","E0","4"
1,"ROVER","","","","4"
1,"ROYAL ENFIELD","2/3 Wheelers","Motorcycles & Scooters","","2"
1,"SAAB","CARS","exc. Off-Road","E0","4"
1,"SAAB","CARS","exc. Off-Road","E1","6"
1,"SAAB","CARS","exc. Off-Road","E2","50"
1,"SAAB","CARS","exc. Off-Road","E3","78"
1,"SAAB","CARS","exc. Off-Road","E4","104"
1,"SAAB","CARS","exc. Off-Road","E5","10"
1,"SAAB","CARS","exc. Off-Road","","44"
1,"SCANIA","HCVs","Artics < 29000 Kgs","E6","6"
1,"SCANIA","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E2","2"
1,"SCANIA","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E4","2"
1,"SCANIA","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E5","48"
1,"SCANIA","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E6","12"
1,"SCANIA","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E2","2"
1,"SCANIA","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E3","2"
1,"SCANIA","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E4","2"
1,"SCANIA","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","56"
1,"SCANIA","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","56"
1,"SCANIA","HCVs","Rigids 2 Axle >15000 Kgs","E2","2"
1,"SCANIA","HCVs","Rigids 2 Axle >15000 Kgs","E3","2"
1,"SCANIA","HCVs","Rigids 2 Axle >15000 Kgs","E4","4"
1,"SCANIA","HCVs","Rigids 2 Axle >15000 Kgs","E5","12"
1,"SCANIA","HCVs","Rigids 2 Axle >15000 Kgs","E6","18"
1,"SCANIA","HCVs","Rigids 3 Axle","E3","4"
1,"SCANIA","HCVs","Rigids 3 Axle","E4","8"
1,"SCANIA","HCVs","Rigids 3 Axle","E5","24"
1,"SCANIA","HCVs","Rigids 3 Axle","E6","2"
1,"SCANIA","HCVs","Rigids 3 Axle","","2"
1,"SCANIA","HCVs","Rigids 4 Axle","E4","2"
1,"SCANIA","HCVs","Rigids 4 Axle","E5","2"
1,"SCANIA","HCVs","Rigids 4 Axle","E6","10"
1,"SCANIA","PSVs","Fare Stage Buses","E6","20"
1,"SCANIA","PSVs","Fare Stage Buses","","4"
1,"SCANIA","PSVs","Light & Heavy Coaches","E5","2"
1,"SCANIA","PSVs","Light & Heavy Coaches","E6","2"
1,"SCANIA","PSVs","Light & Heavy Coaches","","4"
1,"SCANIA","","","","8"
1,"SEAT","CARS","exc. Off-Road","E1","2"
1,"SEAT","CARS","exc. Off-Road","E2","4"
1,"SEAT","CARS","exc. Off-Road","E3","182"
1,"SEAT","CARS","exc. Off-Road","E4","180"
1,"SEAT","CARS","exc. Off-Road","E5","396"
1,"SEAT","CARS","exc. Off-Road","E6","194"
1,"SEAT","CARS","exc. Off-Road","","122"
1,"SEAT","CARS","Off-Road","E4","2"
1,"SEAT","LCVs","Car-Derived/Integral <2000 Kgs","E2","2"
1,"SEAT","","","","12"
1,"SETRA","PSVs","Light & Heavy Coaches","E5","2"
1,"SKODA","CARS","exc. Off-Road","E2","14"
1,"SKODA","CARS","exc. Off-Road","E3","242"
1,"SKODA","CARS","exc. Off-Road","E4","496"
1,"SKODA","CARS","exc. Off-Road","E5","826"
1,"SKODA","CARS","exc. Off-Road","E6","506"
1,"SKODA","CARS","exc. Off-Road","","176"
1,"SKODA","CARS","Off-Road","E5","8"
1,"SKODA","","","","40"
1,"SMART","CARS","exc. Off-Road","E2","2"
1,"SMART","CARS","exc. Off-Road","E3","14"
1,"SMART","CARS","exc. Off-Road","E4","46"
1,"SMART","CARS","exc. Off-Road","E5","32"
1,"SMART","CARS","exc. Off-Road","E6","52"
1,"SMART","CARS","exc. Off-Road","","34"
1,"SSANGYONG","CARS","exc. Off-Road","E6","10"
1,"SSANGYONG","CARS","Off-Road","E5","8"
1,"SSANGYONG","CARS","Off-Road","E6","8"
1,"SSANGYONG","CARS","Off-Road","","6"
1,"SSANGYONG","","","","4"
1,"SUBARU","CARS","exc. Off-Road","E2","8"
1,"SUBARU","CARS","exc. Off-Road","E3","20"
1,"SUBARU","CARS","exc. Off-Road","E4","14"
1,"SUBARU","CARS","exc. Off-Road","E5","4"
1,"SUBARU","CARS","exc. Off-Road","E6","2"
1,"SUBARU","CARS","exc. Off-Road","","2"
1,"SUBARU","CARS","Off-Road","E4","10"
1,"SUBARU","CARS","Off-Road","E5","6"
1,"SUBARU","CARS","Off-Road","E6","2"
1,"SUBARU","CARS","Off-Road","","8"
1,"Suppressed","2/3 Wheelers","Mopeds","","6"
1,"Suppressed","2/3 Wheelers","Motorcycles & Scooters","","8"
1,"Suppressed","CARS","exc. Off-Road","E0","2"
1,"Suppressed","CARS","exc. Off-Road","","2"
1,"Suppressed","HCVs","Rigids 4 Axle","E3","2"
1,"Suppressed","LCVs","Car-Derived/Integral <2000 Kgs","","2"
1,"Suppressed","PSVs","Fare Stage Buses","E6","2"
1,"Suppressed","SPVs","Agricultural & Specialist","","4"
1,"Suppressed","","","","2"
1,"SUZUKI","2/3 Wheelers","Motorcycles & Scooters","","16"
1,"SUZUKI","CARS","exc. Off-Road","E2","6"
1,"SUZUKI","CARS","exc. Off-Road","E3","36"
1,"SUZUKI","CARS","exc. Off-Road","E4","134"
1,"SUZUKI","CARS","exc. Off-Road","E5","142"
1,"SUZUKI","CARS","exc. Off-Road","E6","86"
1,"SUZUKI","CARS","exc. Off-Road","","30"
1,"SUZUKI","CARS","Off-Road","E1","2"
1,"SUZUKI","CARS","Off-Road","E2","2"
1,"SUZUKI","CARS","Off-Road","E3","10"
1,"SUZUKI","CARS","Off-Road","E4","14"
1,"SUZUKI","CARS","Off-Road","E5","14"
1,"SUZUKI","CARS","Off-Road","","70"
1,"SUZUKI","LCVs","Car-Derived/Integral <2000 Kgs","E0","2"
1,"SUZUKI","LCVs","Car-Derived/Integral <2000 Kgs","E2","32"
1,"SUZUKI","","","","4"
1,"SYM","2/3 Wheelers","Motorcycles & Scooters","","2"
1,"TALBOT","LCVs","Medium Vans 2001-2600 Kgs","","2"
1,"TESLA","CARS","exc. Off-Road","E6","18"
1,"TESLA","","","","2"
1,"THWAITES","SPVs","Agricultural & Specialist","","2"
1,"TOYOTA","CARS","exc. Off-Road","E0","12"
1,"TOYOTA","CARS","exc. Off-Road","E1","18"
1,"TOYOTA","CARS","exc. Off-Road","E2","52"
1,"TOYOTA","CARS","exc. Off-Road","E3","542"
1,"TOYOTA","CARS","exc. Off-Road","E4","918"
1,"TOYOTA","CARS","exc. Off-Road","E5","1332"
1,"TOYOTA","CARS","exc. Off-Road","E6","384"
1,"TOYOTA","CARS","exc. Off-Road","","280"
1,"TOYOTA","CARS","Off-Road","E0","6"
1,"TOYOTA","CARS","Off-Road","E1","8"
1,"TOYOTA","CARS","Off-Road","E2","8"
1,"TOYOTA","CARS","Off-Road","E3","2"
1,"TOYOTA","CARS","Off-Road","E4","74"
1,"TOYOTA","CARS","Off-Road","E5","48"
1,"TOYOTA","CARS","Off-Road","E6","38"
1,"TOYOTA","CARS","Off-Road","","158"
1,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E1","4"
1,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E2","14"
1,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E3","52"
1,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E4","36"
1,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E5","44"
1,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E6","18"
1,"TOYOTA","LCVs","Medium Vans 2001-2600 Kgs","E0","8"
1,"TOYOTA","LCVs","Medium Vans 2001-2600 Kgs","E1","2"
1,"TOYOTA","LCVs","Medium Vans 2001-2600 Kgs","E2","10"
1,"TOYOTA","LCVs","Medium Vans 2001-2600 Kgs","E3","2"
1,"TOYOTA","LCVs","Medium Vans 2001-2600 Kgs","","2"
1,"TOYOTA","","","","58"
1,"TRIUMPH","2/3 Wheelers","Motorcycles & Scooters","","4"
1,"VAUXHALL","CARS","exc. Off-Road","E0","6"
1,"VAUXHALL","CARS","exc. Off-Road","E1","26"
1,"VAUXHALL","CARS","exc. Off-Road","E2","156"
1,"VAUXHALL","CARS","exc. Off-Road","E3","1098"
1,"VAUXHALL","CARS","exc. Off-Road","E4","2126"
1,"VAUXHALL","CARS","exc. Off-Road","E5","1776"
1,"VAUXHALL","CARS","exc. Off-Road","E6","1014"
1,"VAUXHALL","CARS","exc. Off-Road","","702"
1,"VAUXHALL","CARS","Off-Road","E4","2"
1,"VAUXHALL","CARS","Off-Road","E5","20"
1,"VAUXHALL","CARS","Off-Road","","8"
1,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E2","6"
1,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E3","146"
1,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E4","150"
1,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E5","16"
1,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E6","18"
1,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","","8"
1,"VAUXHALL","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E1","2"
1,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E3","168"
1,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E4","202"
1,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E5","216"
1,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E6","50"
1,"VAUXHALL","LCVs","Medium Vans 2001-2600 Kgs","E4","4"
1,"VAUXHALL","LCVs","Medium Vans 2001-2600 Kgs","E5","42"
1,"VAUXHALL","LCVs","Medium Vans 2001-2600 Kgs","E6","4"
1,"VAUXHALL","","","","26"
1,"VOLKSWAGEN","CARS","exc. Off-Road","6","40"
1,"VOLKSWAGEN","CARS","exc. Off-Road","E0","16"
1,"VOLKSWAGEN","CARS","exc. Off-Road","E1","14"
1,"VOLKSWAGEN","CARS","exc. Off-Road","E2","210"
1,"VOLKSWAGEN","CARS","exc. Off-Road","E3","1072"
1,"VOLKSWAGEN","CARS","exc. Off-Road","E4","1610"
1,"VOLKSWAGEN","CARS","exc. Off-Road","E5","2694"
1,"VOLKSWAGEN","CARS","exc. Off-Road","E6","1432"
1,"VOLKSWAGEN","CARS","exc. Off-Road","","1036"
1,"VOLKSWAGEN","CARS","Off-Road","E3","2"
1,"VOLKSWAGEN","CARS","Off-Road","E4","38"
1,"VOLKSWAGEN","CARS","Off-Road","E5","162"
1,"VOLKSWAGEN","CARS","Off-Road","E6","116"
1,"VOLKSWAGEN","CARS","Off-Road","","8"
1,"VOLKSWAGEN","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","2"
1,"VOLKSWAGEN","LCVs","Car-Derived/Integral <2000 Kgs","E2","8"
1,"VOLKSWAGEN","LCVs","Car-Derived/Integral 2001-2499 Kgs","E6","2"
1,"VOLKSWAGEN","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E6","2"
1,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E1","6"
1,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E2","44"
1,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E3","88"
1,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E4","162"
1,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E5","412"
1,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E6","66"
1,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","","8"
1,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E0","16"
1,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E1","56"
1,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E3","14"
1,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E4","76"
1,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E5","94"
1,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E6","34"
1,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","","14"
1,"VOLKSWAGEN","LCVs","Pickups","E6","2"
1,"VOLKSWAGEN","","","","134"
1,"VOLVO","CARS","exc. Off-Road","E0","8"
1,"VOLVO","CARS","exc. Off-Road","E1","8"
